id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,transaction_id,date,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,CLASS_fraud_label
5597,643,Mastercard,Credit,5079302523329059,04/2023,381,YES,2,$500,11/2010,2010,No,29,65,1991,1,Female,892 Spruce Street,40.69,-73.75,$21283,$43397,$42168,697,2,10816341,2012-03-05 16:07:00,5597,$44.92,Swipe Transaction,32858,South Ozone Park,NY,11420.0,5311,,
5814,1853,Mastercard,Credit,5987609830796877,05/2022,619,YES,1,$12600,12/2004,2009,No,39,70,1980,5,Male,546 First Avenue,40.34,-94.87,$18226,$37165,$0,771,3,15726904,2015-02-25 10:28:00,6043,$12.05,Chip Transaction,14537,Maryville,MO,64468.0,5912,,No
4555,1404,Mastercard,Debit,5952597489933830,05/2020,895,YES,2,$1993,09/2004,2014,No,52,71,1967,11,Female,68 Sixth Avenue,32.3,-95.47,$17886,$36472,$80469,526,2,23226630,2019-07-10 15:20:00,2989,$27.33,Swipe Transaction,55240,Chandler,TX,75758.0,7210,,No
3761,1334,Mastercard,Credit,5700626457783201,10/2010,713,YES,1,$13300,07/2006,2007,No,38,65,1981,4,Female,17 Tenth Avenue,43.0,-78.87,$19433,$39627,$47793,718,4,13180785,2013-08-18 05:48:00,209,$-344.00,Online Transaction,13348,ONLINE,,,4722,,Yes
1128,615,Visa,Debit,4609580292509611,08/2021,303,YES,1,$15338,02/2007,2011,No,35,65,1984,3,Female,3963 Essex Drive,29.43,-95.24,$21956,$44766,$68989,713,2,11407264,2012-07-17 15:10:00,1128,$56.25,Online Transaction,73186,ONLINE,,,4814,,No
3251,356,Mastercard,Debit,5812893386791853,07/2012,51,YES,2,$14100,06/2003,2010,No,50,73,1969,10,Female,24 River Avenue,27.19,-80.24,$20315,$41420,$0,691,5,14679973,2014-07-12 21:01:00,5279,$42.87,Swipe Transaction,78454,Stuart,FL,34997.0,5812,,
2667,62,Visa,Debit,4511173067957927,08/2022,468,YES,2,$5520,04/2010,2010,No,78,68,1941,11,Female,9911 Rose Street,41.13,-124.04,$15296,$22290,$9235,716,6,18747660,2016-12-03 12:18:00,2425,$7.60,Chip Transaction,45926,Auburn,CA,95602.0,5814,,No
3569,162,Mastercard,Credit,5475237541011918,02/2014,774,YES,1,$16700,06/2013,2013,No,37,69,1983,1,Male,9550 Jefferson Street,42.56,-83.38,$32423,$66111,$98102,771,5,11806836,2012-10-15 22:27:00,2240,$129.52,Swipe Transaction,60569,Farmington,MI,48331.0,5300,,
1232,172,Mastercard,Debit,5453650582708795,11/2015,531,YES,1,$16373,02/2010,2010,No,47,66,1972,4,Female,9020 North Street,39.85,-88.93,$22153,$45164,$0,730,3,12119501,2012-12-25 14:05:00,1232,$8.87,Swipe Transaction,69972,Decatur,IL,62521.0,5814,,No
6010,303,Mastercard,Debit,5505845036892827,10/2021,658,YES,1,$32488,12/2010,2010,No,94,66,1926,1,Male,93 Lafayette Boulevard,40.48,-104.9,$27185,$60080,$1807,690,6,18967166,2017-01-19 08:33:00,6010,$23.45,Swipe Transaction,48618,Brighton,CO,80601.0,5251,,
5418,1963,Visa,Debit,4982128140473182,06/2020,133,YES,1,$29041,11/2004,2008,No,98,69,1921,11,Male,468 Spruce Street,38.35,-121.93,$26137,$33869,$370,821,7,8669774,2010-10-22 08:54:00,4565,$26.01,Online Transaction,18563,ONLINE,,,4121,,
2161,1988,Visa,Debit,4169838718882754,05/2021,899,YES,1,$57294,03/2007,2010,No,59,67,1960,8,Male,763 Essex Avenue,25.77,-80.2,$53676,$109440,$180865,737,5,11819869,2012-10-18 18:06:00,6063,$806.58,Swipe Transaction,45524,Miami,FL,33156.0,6300,,No
5413,488,Mastercard,Debit,5304434448477779,12/2022,266,NO,1,$19554,11/2004,2007,No,34,69,1985,6,Male,927 River Street,27.92,-97.29,$15758,$32126,$54351,745,2,9998337,2011-08-30 06:28:00,5413,$7.51,Swipe Transaction,61195,Minneapolis,MN,55410.0,5541,Bad PIN,No
5633,1345,Visa,Debit,4559661567211049,05/2023,584,NO,1,$2518,11/2010,2010,No,83,66,1936,9,Female,7978 Main Lane,30.21,-90.92,$24703,$16620,$1140,804,8,11513797,2012-08-10 14:56:00,5984,$100.00,Swipe Transaction,27092,Port Allen,LA,70767.0,4829,,No
3364,1963,Visa,Debit,4714171193381622,11/2024,214,YES,1,$18384,06/2007,2009,No,98,69,1921,11,Male,468 Spruce Street,38.35,-121.93,$26137,$33869,$370,821,7,18877978,2016-12-31 08:47:00,6058,$25.71,Swipe Transaction,88852,Vacaville,CA,95687.0,4121,,No
2938,989,Mastercard,Credit,5696485046042913,02/2024,764,YES,1,$28000,05/2007,2007,No,78,66,1941,9,Male,6283 Rose Avenue,38.87,-77.4,$46175,$113514,$16524,727,8,10146744,2011-10-03 10:18:00,3979,$14.29,Swipe Transaction,12014,Chantilly,VA,20152.0,5814,,No
3172,461,Mastercard,Debit,5102353988152905,12/2022,667,YES,2,$20913,05/2016,2016,No,42,68,1977,12,Female,28 Hillside Boulevard,42.3,-83.48,$32078,$65403,$80057,784,4,10848277,2012-03-12 22:21:00,5482,$44.90,Swipe Transaction,25887,Canton,MI,48188.0,5814,,
3500,944,Visa,Credit,4582418773157215,12/2021,935,NO,1,$25500,06/2010,2012,No,58,71,1961,10,Male,3817 Martin Luther King Avenue,33.77,-118.34,$58517,$119308,$89328,789,6,11697672,2012-09-21 09:03:00,3500,$83.62,Swipe Transaction,26909,Inglewood,CA,90304.0,5211,,No
5825,997,Amex,Credit,353877018181177,08/2021,65,YES,1,$5900,12/2005,2011,No,57,67,1963,2,Female,339 Little Creek Lane,32.64,-116.98,$26957,$54963,$105623,675,4,9979574,2011-08-25 16:25:00,2261,$1.80,Swipe Transaction,14528,Chula Vista,CA,91913.0,5499,,No
1821,659,Visa,Debit,4341345706839092,04/2023,273,YES,1,$13162,02/2020,2020,No,57,67,1962,5,Male,5079 Sussex Avenue,38.73,-86.47,$15981,$32583,$12501,812,7,16557488,2015-08-22 14:15:00,4864,$15.31,Chip Transaction,48919,Orleans,IN,47452.0,5311,,
4839,1810,Visa,Credit,4552564122869013,04/2024,816,YES,2,$9800,09/2012,2012,No,66,66,1953,12,Male,350 North Street,42.22,-83.36,$18879,$31175,$5846,711,5,13510776,2013-10-29 13:42:00,5936,$40.86,Swipe Transaction,32175,South Lyon,MI,48178.0,7538,,
2399,416,Mastercard,Debit,5554908163647067,09/2023,289,YES,2,$2041,04/1997,2012,No,86,65,1933,8,Female,5220 Lincoln Street,36.17,-86.78,$20030,$38273,$1658,765,6,8262855,2010-07-16 08:26:00,4724,$2.37,Swipe Transaction,12014,Seattle,WA,98125.0,5814,,No
5918,1772,Visa,Credit,4148318094287271,12/2020,313,YES,2,$12800,12/2007,2009,No,47,70,1972,10,Male,9070 West Street,34.09,-117.58,$24603,$50163,$97188,761,4,15947396,2015-04-13 19:35:00,5918,$57.29,Chip Transaction,44919,Rancho Cucamonga,CA,91730.0,5814,,No
3603,1903,Visa,Credit,4785997992808667,07/2015,707,YES,2,$12700,06/2015,2015,No,50,68,1969,9,Female,9794 Essex Lane,47.68,-122.38,$35031,$71427,$115702,709,3,7501489,2010-01-07 14:38:00,2973,$19.43,Swipe Transaction,46656,Seattle,WA,98117.0,4121,,No
2229,1305,Mastercard,Credit,5216010288888583,09/2011,983,YES,1,$9100,03/2009,2015,No,46,73,1974,2,Female,2794 Seventh Drive,35.33,-89.88,$19115,$38971,$0,784,3,15693066,2015-02-18 03:42:00,2026,$48.44,Chip Transaction,11468,Kenton,TN,38233.0,5970,,
3217,665,Mastercard,Debit,5383484021585473,06/2001,78,NO,2,$15007,06/2000,2013,No,81,65,1939,1,Female,374 Lexington Street,41.23,-80.81,$12406,$11613,$427,790,8,22452722,2019-01-27 15:15:00,5193,$2.26,Online Transaction,39021,ONLINE,,,4784,,
5945,1908,Visa,Credit,4321453382786729,11/2024,699,YES,1,$14900,12/2008,2011,No,78,66,1942,2,Female,3601 Catherine Boulevard,35.97,-83.94,$24801,$44469,$12777,733,5,12078700,2012-12-16 11:34:00,5945,$3.15,Swipe Transaction,86959,Orlando,FL,32825.0,5311,,
574,949,Mastercard,Debit (Prepaid),5230200235683632,02/2020,31,YES,2,$41,01/2020,2020,No,29,71,1990,11,Female,6595 Ocean Drive,40.45,-74.48,$31234,$63684,$96864,709,5,19118239,2017-02-20 10:55:00,2249,$3.64,Chip Transaction,25187,North Brunswick,NJ,8902.0,5300,,No
5444,1145,Visa,Debit (Prepaid),4443040432064205,03/2012,861,YES,2,$33,11/2005,2010,No,43,65,1977,1,Female,7512 South Boulevard,44.26,-88.39,$36825,$75080,$35268,747,3,15114657,2014-10-15 12:40:00,4331,$23.71,Swipe Transaction,56060,Appleton,WI,54913.0,4121,,
5767,1495,Visa,Debit,4126791237469970,07/2020,502,YES,1,$25497,12/2000,2012,No,52,70,1967,12,Male,469 Mountain View Boulevard,39.77,-86.14,$31114,$63433,$122550,770,7,9271969,2011-03-14 09:04:00,2099,$24.94,Swipe Transaction,20519,Valparaiso,IN,46385.0,5942,,No
2916,1567,Visa,Debit,4516862441362746,06/2013,641,YES,2,$17559,05/2006,2006,No,43,68,1976,8,Female,7874 Wessex Street,42.1,-76.26,$19901,$40576,$54011,747,2,8836217,2010-12-01 07:23:00,2916,$7.52,Swipe Transaction,82548,Owego,NY,13827.0,5411,,
3057,576,Mastercard,Debit,5940844230264571,01/2024,441,YES,1,$29465,05/2010,2010,No,68,64,1951,6,Female,478 Hill Avenue,33.95,-84.54,$30747,$63502,$24100,638,7,17537742,2016-03-20 08:14:00,4624,$2.83,Swipe Transaction,50783,Marietta,GA,30067.0,5411,,
2995,1488,Discover,Credit,6362095888524274,02/2020,180,YES,1,$11900,05/2009,2011,No,34,66,1985,11,Female,6427 12th Boulevard,41.65,-81.43,$20155,$41091,$86837,695,6,7700113,2010-02-26 23:59:00,1098,$33.83,Swipe Transaction,71667,Eastlake,OH,44095.0,7538,,No
4100,1875,Mastercard,Debit,5198979610127128,04/2021,198,YES,2,$15849,08/2001,2009,No,56,69,1963,4,Male,4966 Grant Street,40.89,-81.58,$22170,$45202,$71022,683,4,13791810,2013-12-30 10:50:00,4167,$69.49,Swipe Transaction,34490,Springboro,OH,45066.0,5719,,No
5821,1576,Visa,Debit (Prepaid),4585785809501379,09/2020,821,YES,1,$70,12/2004,2007,No,88,65,1932,1,Female,2947 Lake Lane,42.66,-83.38,$24578,$36764,$839,712,8,17206575,2016-01-08 09:03:00,2480,$8.49,Swipe Transaction,61195,Dewitt,MI,48820.0,5541,,No
3961,397,Visa,Debit,4398726361408174,09/2022,592,YES,1,$7159,07/2010,2011,No,30,65,1989,4,Female,2328 Little Creek Avenue,39.95,-75.16,$10016,$20424,$14743,770,3,9660870,2011-06-13 08:03:00,2574,$0.03,Swipe Transaction,75781,Philadelphia,PA,19134.0,5411,,No
1086,127,Mastercard,Debit,5854998590853766,06/2017,732,YES,1,$9180,02/2006,2020,No,48,68,1971,7,Male,671 Little Creek Street,31.7,-86.26,$15474,$31553,$63938,729,3,7904977,2010-04-19 10:43:00,1086,$57.00,Swipe Transaction,59935,Millbrook,AL,36054.0,5499,,
2321,755,Visa,Debit,4668572513233214,08/2021,346,YES,2,$11869,03/2013,2013,No,74,67,1945,11,Female,951 11th Avenue,33.82,-78.67,$13409,$23137,$4871,642,5,14592257,2014-06-23 16:20:00,4943,$-97.00,Swipe Transaction,59935,Greenville,SC,29605.0,5499,,
5061,605,Visa,Debit,4799699589870743,06/2021,178,YES,2,$1484,10/2006,2011,No,42,73,1977,10,Male,663 Summit Boulevard,40.64,-73.94,$23316,$47542,$2667,725,3,7549991,2010-01-20 07:32:00,212,$2.85,Swipe Transaction,59935,Brooklyn,NY,11210.0,5499,,No
4671,1507,Mastercard,Debit,5902106574231833,07/2021,726,YES,2,$19573,09/2008,2015,No,39,67,1980,12,Female,1533 Martin Luther King Lane,42.48,-89.03,$21749,$44344,$82822,744,3,11676969,2012-09-16 13:15:00,5589,$364.00,Swipe Transaction,15426,Aptos,CA,95003.0,3390,,
4607,652,Mastercard,Debit (Prepaid),5402354343498416,02/2020,437,YES,2,$52,09/2006,2011,No,82,66,1937,9,Female,9952 South Lane,41.76,-72.61,$20065,$22726,$1692,784,6,18816012,2016-12-18 00:53:00,4607,$2.20,Chip Transaction,69603,Savannah,GA,31410.0,5812,,
55,62,Mastercard,Debit,5966550024798424,09/2024,577,YES,1,$19211,01/2004,2015,No,78,68,1941,11,Female,9911 Rose Street,41.13,-124.04,$15296,$22290,$9235,716,6,17674615,2016-04-18 12:55:00,2425,$11.69,Chip Transaction,60166,Clinton,WI,53525.0,5812,,No
3148,1140,Mastercard,Debit,5554081439634551,07/2022,695,YES,2,$22409,05/2014,2014,No,44,65,1975,7,Male,591 South Avenue,38.96,-95.25,$27149,$55351,$152645,703,6,11782420,2012-10-10 11:21:00,2845,$7.97,Swipe Transaction,75781,Olathe,KS,66061.0,5411,,
2995,1488,Discover,Credit,6362095888524274,02/2020,180,YES,1,$11900,05/2009,2011,No,34,66,1985,11,Female,6427 12th Boulevard,41.65,-81.43,$20155,$41091,$86837,695,6,14339837,2014-04-29 10:58:00,5685,$6.45,Swipe Transaction,92883,Cleveland,OH,44105.0,5812,,No
3994,1104,Mastercard,Debit,5229188034672607,12/2012,135,YES,2,$19695,07/2012,2012,No,91,66,1928,3,Male,120 Lafayette Boulevard,26.23,-80.13,$18266,$40141,$805,850,6,17654727,2016-04-14 08:31:00,5766,$22.23,Chip Transaction,20561,Pompano Beach,FL,33060.0,5912,,
300,1797,Mastercard,Debit,5535701151074664,02/2022,987,YES,1,$16279,01/2012,2012,No,67,65,1952,11,Male,391 Martin Luther King Boulevard,37.71,-122.16,$24971,$30962,$15336,743,5,8506367,2010-09-12 23:00:00,1127,$46.47,Online Transaction,15143,ONLINE,,,4784,,
3979,989,Mastercard,Debit,5270284172540389,05/2024,714,YES,3,$27178,07/2011,2011,No,78,66,1941,9,Male,6283 Rose Avenue,38.87,-77.4,$46175,$113514,$16524,727,8,12708119,2013-05-06 01:17:00,2511,$315.01,Online Transaction,52100,ONLINE,,,7801,,No
4172,1144,Discover,Credit,6163698170878871,01/2010,324,YES,1,$8100,08/2006,2008,No,57,66,1962,12,Female,545 Eighth Avenue,29.76,-95.38,$14959,$30495,$70825,773,4,8196697,2010-06-30 06:41:00,2223,$31.11,Swipe Transaction,96343,Houston,TX,77086.0,7538,,No
297,1686,Mastercard,Debit,5422337679062478,02/2024,976,YES,1,$48003,01/2012,2012,No,54,67,1965,3,Female,401 North Avenue,39.99,-105.09,$30072,$61312,$25355,708,3,7702559,2010-02-27 15:45:00,2999,$185.46,Swipe Transaction,60569,Westminster,CO,80030.0,5300,,No
1527,1243,Mastercard,Debit,5867870962214065,02/2020,278,YES,1,$1744,02/2020,2020,No,31,72,1989,1,Female,9316 Hillside Lane,40.27,-76.88,$17110,$34884,$26799,705,5,9088135,2011-01-29 16:49:00,3047,$-63.00,Swipe Transaction,56431,Harrisburg,PA,17113.0,5541,,
2154,1758,Visa,Debit,4631099146168683,12/2018,597,YES,1,$13725,03/2007,2014,No,57,66,1963,1,Male,126 Valley Drive,32.32,-90.2,$11061,$22556,$43260,645,4,13279946,2013-09-08 15:08:00,3440,$0.11,Swipe Transaction,14528,Meridian,MS,39301.0,5499,,
5059,1303,Visa,Credit,4135829985251308,11/2006,69,YES,2,$14200,10/2006,2010,No,66,69,1953,3,Male,602 First Street,41.31,-81.85,$30381,$61937,$138153,684,7,17711955,2016-04-26 12:35:00,6000,$-50.00,Chip Transaction,22204,Strongsville,OH,44149.0,5541,,
1187,1648,Mastercard,Debit,5489127405017818,02/2021,287,NO,2,$64565,02/2009,2019,No,66,69,1953,5,Female,211 Valley Street,40.76,-74.59,$91180,$185909,$461854,621,5,19916870,2017-08-08 10:15:00,2624,$3.36,Swipe Transaction,14528,Mendham,NJ,7945.0,5499,,
4653,1881,Visa,Credit,4908654507582365,04/2020,24,YES,2,$15800,09/2007,2013,No,67,67,1952,9,Male,159 Mill Street,42.05,-83.38,$22321,$56542,$9097,733,6,13416283,2013-10-08 19:12:00,2554,$12.15,Swipe Transaction,75612,Carleton,MI,48117.0,5813,,
3535,1820,Visa,Debit,4111163314027068,04/2023,851,YES,1,$16726,06/2011,2011,No,60,65,1959,7,Female,822 Lake Drive,25.77,-80.2,$18828,$38394,$69393,693,5,18318506,2016-09-02 18:39:00,2431,$31.87,Chip Transaction,93983,Miami,FL,33175.0,7832,,
3722,1445,Visa,Credit,4653647692892129,04/2020,933,YES,2,$12800,07/2004,2006,No,68,68,1951,6,Male,8199 Park Boulevard,41.12,-85.87,$17969,$27939,$11243,841,5,13432752,2013-10-12 11:46:00,2899,$97.00,Swipe Transaction,43293,Claypool,IN,46510.0,5499,,No
2101,1434,Visa,Debit,4683529333850689,01/2023,987,YES,2,$27776,03/2005,2009,No,62,67,1957,10,Male,8278 Grant Lane,26.45,-80.08,$20055,$40891,$61245,717,4,10617780,2012-01-19 11:02:00,2101,$84.00,Swipe Transaction,96049,Delray Beach,FL,33445.0,5541,,No
2353,1762,Visa,Credit,4300321753140483,08/2022,628,YES,2,$18400,03/2015,2015,No,29,64,1990,5,Male,5537 Forest Lane,38.55,-121.49,$31184,$63583,$200435,635,1,20480374,2017-12-05 14:55:00,2353,$48.16,Chip Transaction,36934,Sacramento,CA,95818.0,7538,,No
4409,980,Mastercard,Debit,5673842014857957,09/2020,763,YES,1,$14213,08/2013,2013,No,84,69,1935,8,Male,463 12th Street,39.32,-76.72,$20641,$24055,$0,733,7,15743936,2015-03-01 07:17:00,4409,$0.81,Chip Transaction,29920,Denver,CO,80201.0,5812,,No
3709,350,Mastercard,Debit,5506289501829438,10/2020,366,YES,1,$27491,07/2004,2014,No,62,70,1957,8,Female,102 Seventh Avenue,39.14,-76.77,$28673,$58463,$141151,737,4,8597541,2010-10-04 19:22:00,2865,$51.91,Swipe Transaction,61195,Bethesda,MD,20814.0,5541,,No
2838,1382,Mastercard,Debit,5947766191531250,10/2024,760,YES,2,$11415,05/2003,2013,No,58,65,1961,7,Male,16 Eighth Lane,32.79,-96.76,$12693,$25883,$44404,706,4,19707934,2017-06-25 07:12:00,2838,$99.00,Chip Transaction,59935,Dallas,TX,75254.0,5499,Insufficient Balance,No
3678,772,Mastercard,Debit (Prepaid),5591003097918979,05/2023,390,YES,2,$62,07/2002,2011,No,62,65,1957,10,Female,24684 Ocean View Boulevard,45.47,-122.37,$22599,$46075,$139335,741,3,7879315,2010-04-12 20:42:00,3678,$46.47,Swipe Transaction,30055,Newberg,OR,97132.0,7832,,
5286,1075,Mastercard,Debit,5767339719294372,12/2021,669,NO,2,$26753,10/2014,2014,No,36,67,1983,12,Female,5695 Fifth Street,38.22,-85.74,$25258,$51500,$102286,672,3,14482920,2014-05-30 20:59:00,4761,$32.19,Online Transaction,18563,ONLINE,,,4121,,
2504,1022,Mastercard,Credit,5887964726362356,07/2021,671,YES,1,$10300,04/2006,2009,No,47,64,1972,12,Female,27 Summit Street,34.98,-80.54,$17595,$35876,$50190,635,3,14303167,2014-04-21 11:05:00,2504,$12.21,Swipe Transaction,34943,Monroe,NC,28112.0,5912,,No
3777,1121,Mastercard,Credit,5458395445867294,10/2011,347,YES,1,$11500,07/2006,2010,No,44,68,1975,6,Female,8476 Lincoln Street,32.78,-79.99,$41380,$84365,$113529,796,5,21587794,2018-07-28 11:26:00,5817,$5.34,Chip Transaction,98374,Rose Hill,NC,28458.0,5411,,
4930,1398,Mastercard,Debit,5225250785593496,12/2024,71,YES,2,$34731,10/1997,2011,No,52,66,1967,4,Male,304 Third Boulevard,40.85,-74.4,$34756,$70862,$16595,745,5,20357762,2017-11-09 16:01:00,4930,$29.87,Swipe Transaction,24504,Parsippany,NJ,7054.0,4214,,
1920,727,Visa,Credit,4751378907766314,04/2024,254,YES,2,$6700,02/2020,2020,No,44,68,1975,5,Male,310 Bayview Boulevard,38.63,-90.24,$19874,$40522,$81572,801,5,17948906,2016-06-15 23:11:00,2665,$20.78,Chip Transaction,3211,Saint Louis,MO,63112.0,5813,,No
5479,615,Amex,Credit,391140616580579,04/2021,207,YES,1,$19900,11/2007,2011,No,35,65,1984,3,Female,3963 Essex Drive,29.43,-95.24,$21956,$44766,$68989,713,2,21836504,2018-09-19 07:17:00,1128,$2.30,Chip Transaction,50783,Alvin,TX,77511.0,5411,,No
1368,1654,Mastercard,Debit,5041427711902777,01/2022,748,YES,1,$36502,02/2016,2016,No,43,66,1976,4,Male,385 Pine Drive,41.47,-71.3,$24194,$49328,$6197,693,5,18822669,2016-12-19 11:14:00,5257,$96.50,Chip Transaction,60569,Lincoln,RI,2865.0,5300,,No
5222,1398,Visa,Credit,4784578119131333,09/2018,526,YES,2,$18100,10/2010,2010,No,52,66,1967,4,Male,304 Third Boulevard,40.85,-74.4,$34756,$70862,$16595,745,5,18090478,2016-07-16 09:10:00,5222,$94.24,Chip Transaction,13646,Elkridge,MD,21075.0,7538,,
3583,1335,Mastercard,Debit,5852720136795701,08/2023,35,YES,2,$32036,06/2014,2014,No,51,66,1968,10,Female,29693 Bayview Drive,33.56,-117.63,$47991,$97845,$255288,836,4,18810704,2016-12-16 17:52:00,6069,$96.49,Chip Transaction,81833,Santa Ana,CA,92701.0,5912,,
5197,1810,Mastercard,Credit,5595124692967493,01/2023,474,NO,2,$9000,10/2010,2010,No,66,66,1953,12,Male,350 North Street,42.22,-83.36,$18879,$31175,$5846,711,5,9647990,2011-06-10 07:16:00,3339,$0.61,Swipe Transaction,75781,Romulus,MI,48174.0,5411,,No
5689,972,Visa,Credit,4030101439693866,12/2022,924,NO,2,$2600,11/2013,2013,No,35,69,1984,5,Male,215 Plum Boulevard,31.84,-106.43,$24608,$50177,$101323,681,4,11989624,2012-11-26 11:02:00,4166,$90.77,Swipe Transaction,27601,El Paso,TX,79912.0,7538,,No
2258,702,Visa,Credit,4071413558241551,04/2021,58,YES,1,$20100,03/2010,2017,No,46,68,1973,7,Female,33 Tenth Street,40.84,-73.4,$34873,$71103,$136853,721,4,23513222,2019-09-09 04:09:00,4199,$114.02,Chip Transaction,20561,Huntington Station,NY,11746.0,5912,,No
5528,1851,Mastercard,Debit,5841318855882805,09/2018,598,NO,2,$29601,11/2008,2011,No,48,72,1972,1,Male,73 Essex Lane,35.83,-78.83,$37121,$75682,$37163,727,5,17906863,2016-06-07 07:11:00,6003,$125.43,Chip Transaction,20077,Morrisville,NC,27560.0,7538,,No
3110,913,Visa,Credit,4526538061468985,03/2020,180,YES,1,$6900,05/2011,2011,No,56,70,1963,5,Male,4943 Martin Luther King Lane,28.3,-81.41,$13964,$28476,$0,693,3,15404751,2014-12-17 16:24:00,3110,$86.49,Online Transaction,56276,ONLINE,,,4899,,
3372,1237,Visa,Debit,4925352341824320,09/2023,570,YES,2,$5646,06/2007,2019,No,46,66,1973,9,Female,3276 Maple Street,42.37,-87.86,$15770,$32150,$47179,717,6,19033904,2017-02-02 11:17:00,5300,$13.75,Chip Transaction,2121,Waukegan,IL,60085.0,5912,,No
5811,456,Mastercard,Debit,5549596794440785,03/2005,529,YES,2,$14824,12/2004,2011,No,54,63,1965,10,Male,600 Grant Lane,26.63,-81.99,$17140,$34947,$49024,751,3,19034055,2017-02-02 11:41:00,2800,$28.49,Chip Transaction,59935,Cape Coral,FL,33910.0,5499,,No
4747,1558,Visa,Debit,4114768485287188,03/2023,234,YES,1,$2566,09/2009,2012,No,47,65,1973,2,Female,675 Little Creek Drive,40.64,-73.94,$25172,$51330,$106161,597,2,12050488,2012-12-10 06:13:00,4747,$3.68,Swipe Transaction,38602,Brooklyn,NY,11222.0,5311,,No
4672,1150,Mastercard,Debit,5770382684241108,06/2015,832,YES,2,$29486,09/2008,2008,No,46,67,1973,4,Male,5692 Jefferson Boulevard,32.83,-97.17,$30913,$63030,$93406,791,5,8149944,2010-06-18 15:42:00,4672,$62.89,Swipe Transaction,34490,Fort Worth,TX,76112.0,5719,,No
4101,1236,Mastercard,Debit,5445062676850026,09/2022,337,NO,2,$6775,08/2001,2012,No,72,65,1947,9,Female,521 Main Lane,38.86,-104.76,$14645,$25243,$18006,730,6,7655838,2010-02-15 20:03:00,4101,$18.69,Swipe Transaction,45926,Colorado Springs,CO,80915.0,5814,,
49,16,Mastercard,Debit,5289860104321083,08/2015,59,YES,2,$1575,01/2004,2005,No,75,67,1944,12,Male,2890 Eighth Lane,41.88,-87.84,$15451,$22158,$19101,681,5,19377464,2017-04-16 11:55:00,4093,$13.41,Swipe Transaction,61195,Canton,MI,48188.0,5541,,No
5508,1214,Visa,Debit,4968168260037253,05/2021,607,YES,1,$21073,11/2007,2011,No,40,64,1979,11,Male,83302 Valley Stream Lane,42.06,-71.24,$35544,$72470,$133421,711,2,8305711,2010-07-26 14:08:00,5508,$8.23,Swipe Transaction,5922,Foxboro,MA,2035.0,5310,,No
5886,1521,Mastercard,Debit,5993184597730650,01/2021,545,YES,2,$1236,12/2007,2010,No,71,71,1948,3,Female,557 Burns Boulevard,32.75,-97.77,$19120,$19581,$21424,706,3,8500550,2010-09-11 14:37:00,5886,$-83.00,Swipe Transaction,72351,Weatherford,TX,76087.0,5541,,
2082,871,Mastercard,Credit,5025018096886549,07/2024,783,YES,1,$8600,03/2005,2007,No,86,71,1933,5,Female,81 Hill Avenue,42.38,-83.1,$13820,$22650,$0,690,6,21025844,2018-03-31 11:11:00,2910,$12.58,Chip Transaction,75781,Detroit,MI,48235.0,5411,,No
248,319,Visa,Credit,4086497597276972,03/2021,383,YES,2,$6800,01/2010,2010,No,67,67,1952,12,Male,388 Third Avenue,36.75,-119.67,$17683,$28357,$10400,628,2,17206391,2016-01-08 08:21:00,248,$88.02,Chip Transaction,35652,Fresno,CA,93727.0,5300,,No
2950,1604,Visa,Credit,4831831757232994,02/2023,528,YES,2,$8800,05/2007,2009,No,55,72,1964,11,Male,7680 Fourth Street,34.31,-89.93,$15354,$31308,$59817,742,7,10794230,2012-02-28 14:08:00,2188,$1.37,Swipe Transaction,86438,Batesville,MS,38606.0,5499,,
